time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.6199999999999894,7.071052856294524,8.178836073228371,120.52240054321562,0.7675690217403055,6.144645828756506,0.0,2.207364140448144,7.32235772543549,30.834473524195857,0.28832227885486933,-0.2126733210337639,0.0,900.3395722452335,900.2107196383959,899.4348530722937,898.9873788996289
4.679999999999988,7.206457189952652,8.625612305611147,122.37777188878708,0.7848559267476878,6.131831110618968,0.0,2.307276625432534,7.5699096513740525,31.012210207389,0.2876984385436946,-0.215450361612182,0.0,900.4604743205423,900.3283749074021,899.5588364702535,899.571756409988
4.739999999999987,7.348091404951254,9.087184424297087,124.24401697177453,0.8022153317119471,6.118910895184225,0.0,2.415026929707811,7.815558218931546,31.19714525276597,0.29238303338608157,-0.2151113964088122,0.0,900.4337409562852,900.4274302687245,899.3940214083005,899.6223980258555
4.799999999999986,7.496423220842129,9.563433689294458,126.1216090326481,0.819861124017411,6.106604264445265,0.0,2.530505564559946,8.059202501063714,31.390747088099424,0.29731301908674584,-0.19027605021381205,0.0,899.7680342266871,900.75531707559,899.39061544691,899.6303304854523
4.859999999999984,7.651912458471311,10.054285598503306,128.01116353348033,0.8379798454346687,6.095793433421626,0.0,2.653492530784982,8.302319600115032,31.59617469142035,0.3099567697467621,-0.16523765498759602,0.0,899.9948887300367,900.9947901635228,899.3934367161019,899.9478994669871
4.919999999999983,7.8149781612041105,10.559671938155613,129.91341759775727,0.8568254597923506,6.08630027597496,0.0,2.7829911571624035,8.543807061602253,31.814525034589753,0.32127918800454586,-0.1469764241398263,0.0,899.7322004637358,900.4617627277543,899.5467912221525,900.0514235948302
4.979999999999982,7.986001655125568,11.079521368218963,131.8292421065394,0.8761407381873001,6.077670908898128,0.0,2.918717977807172,8.784485024600528,32.04893023211498,0.323172296085373,-0.13816841890216353,0.0,899.6825410574677,900.0314931447983,899.7696872954871,899.8949368666433
5.0399999999999805,8.165361470857695,11.61383227551465,133.75970863280762,0.895364641395064,6.070145966110415,0.0,3.060785266211406,9.025706306122872,32.3027760044363,0.31419489555123703,-0.10767719250653374,0.0,899.570617848506,900.799436095551,900.1086532059161,899.793019595621
5.099999999999979,8.353398143303997,12.162548135573523,135.70596976031757,0.91399932852514,6.064315044628287,0.0,3.207738729764168,9.264319883930597,32.5754285571592,0.30215779072250937,-0.08178870508633641,0.0,899.3555534251434,900.4012321174196,900.3476863587857,899.9050296685708
5.159999999999978,8.550368184131537,12.725460837340378,137.66916984188478,0.9321834914853389,6.060037441416469,0.0,3.358370681748705,9.498608225274051,32.86746023640007,0.3048286490605321,-0.055897120001156445,0.0,899.2816755688157,900.3293700090514,900.2290938220632,900.3798251418714
5.219999999999977,8.756458621809022,13.302261719031488,139.65050742947372,0.9507798976488191,6.056951854200438,0.0,3.5116831484681206,9.727295440731073,33.180512945040945,0.31856669839205143,-0.0437224814925934,0.0,899.7357863332936,900.2286576191343,899.8190733116369,900.4199943673551
5.279999999999975,8.971820039606015,13.892621029901722,141.6513544338833,0.9701025803801544,6.055000982881461,0.0,3.6674205798356896,9.950794371708948,33.51853828919188,0.3282087711009329,-0.016346199685215383,0.0,899.3685885255014,900.4776247044786,899.6927328563371,900.1318158026984
5.339999999999974,9.196609879843129,14.496327402472565,143.67340080632994,0.990219403701575,6.055189241439869,0.0,3.825862367193943,10.172338297107808,33.88788785947564,0.34657763955201604,0.02668111218273156,0.0,899.2948367414726,901.037248928452,899.7913404873287,900.5878428482105
5.399999999999973,9.430964116056586,15.113291054216075,145.71868344576868,1.0118514338225086,6.057457913961963,0.0,3.9861811672276395,10.393173177393487,34.29420400988086,0.3794019456395001,0.05389672973665808,0.0,899.7379862624862,900.8398079060379,899.6349312727563,901.0247459009479
5.4599999999999715,9.674979765092575,15.743538165128856,147.7896453259497,1.0354207949674779,6.0614951541192355,0.0,4.147959468456767,10.615946881994212,34.745384561184565,0.4111793967554518,0.08565539238958253,0.0,899.4994651584564,900.786331526369,899.3473851761692,900.7076511716016
5.51999999999997,9.928765044767037,16.38741180647422,149.88932667137215,1.0608971453897809,6.067135327961747,0.0,4.3118235421631494,10.848218398206999,35.253096121651225,0.44296408334150617,0.10692055531689466,0.0,899.8515439379601,900.7150480639788,899.483353286667,900.8569152773208
5.579999999999969,10.192432007272894,17.04561304175211,152.02142275781836,1.087833061578479,6.074233389077914,0.0,4.477293805227593,11.09433229619061,35.82748431809499,0.4587507266265572,0.13464228800552563,0.0,899.6151494562596,900.7423125471985,899.6936733185099,900.431294875154
5.639999999999968,10.466058747329996,17.719133458021297,154.19025660497473,1.1156419904036428,6.082895574148669,0.0,4.643599615832537,11.359348171154954,36.47912375239868,0.4715468528967555,0.15890257026337046,0.0,899.8111095080102,900.8010514506526,899.7338701892604,900.357334615022
5.699999999999966,10.749648060671623,18.409205183135334,156.4007628590938,1.1441905068031382,6.093100874843433,0.0,4.80911871919271,11.646568008217999,37.21816565421019,0.48317409270540945,0.1862182671144854,0.0,900.0935323283555,901.2104090619977,899.4835843831909,900.0658978492337
5.759999999999965,11.04309867559111,19.117289442106053,158.6585335696619,1.1732574005390681,6.104868888079203,0.0,4.971977876913108,11.96031190151054,38.0564029042222,0.4868723390421042,0.21087325706859653,0.0,900.1117796269857,901.125560522294,899.9540556702117,900.2195080407905
5.819999999999964,11.346173153627511,19.845049700161052,160.96988011261567,1.2026032765636998,6.1181127978911505,0.0,5.129525651729038,12.302897158658224,39.00600153476272,0.49319806714157205,0.23540510979177218,0.0,900.3203401246568,901.3338243038116,899.6574119244787,900.0316782873275
5.879999999999963,11.658475683712723,20.594340296616245,163.34192300219553,1.232774683112491,6.1325613139926,0.0,5.279223708690638,12.67889680252638,40.082182643182804,0.5172747035238738,0.2498564715909847,0.0,900.4810972770489,901.0914584764628,899.3879120227839,900.4874181801255
5.939999999999961,11.979469909632012,21.36740207934545,165.7828379085435,1.2641443785799158,6.1481558443586195,0.0,5.418947186856207,13.096883311011736,41.305097324318034,0.5320676699931175,0.2747955475493059,0.0,900.1950329402586,901.234292715617,899.5519634572729,900.2865786866208
5.99999999999996,12.308478775846206,22.16705093165909,168.30212653083376,1.2962212772755306,6.165210279711555,0.0,5.545887472827453,13.56657676591805,42.69835251012409,0.5392569337495873,0.2984365320723722,0.0,899.9097733077751,900.903429047224,899.7451834854876,900.1785122729553
6.059999999999959,12.644636818696663,22.996733315793517,170.91081597023896,1.3286632011959956,6.183739792362598,0.0,5.656655055433246,14.099308603483506,44.289396391479315,0.5434247015040442,0.3240794258210299,0.0,899.9388825580996,901.0206715928596,900.1510900876311,900.4653670835891
